from,to,count
SAKAL,RUFISQUE,2
SAKAL,BAMBILOR,0
SAKAL,KEUR MOUSSA,2
SAKAL,SINDIA,0
SAKAL,NOTTO,0
SAKAL,THIENABA,0
SAKAL,PAMBAL,1
SAKAL,MEOUANE,1
SAKAL,MERINA DAKHAR,0
SAKAL,NIAKHENE,0
SAKAL,THIES SUD,0
SAKAL,THIES NORD,0
SAKAL,FISSEL,0
SAKAL,SESSENE,0
SAKAL,TAIF,0
SAKAL,KAEL,0
SAKAL,NDAME,6
SAKAL,NDOULO,0
SAKAL,NDINDY,0
SAKAL,NGOYE,0
SAKAL,LAMBAYE,0
SAKAL,BABA GARAGE,0
SAKAL,COLOBANE,0
SAKAL,NIAKHAR,0
SAKAL,TATTAGUINE,0
SAKAL,OUADIOUR,0
SAKAL,NDIOB,0
SAKAL,FIMELA,0
SAKAL,NIODIOR,0
SAKAL,TOUBACOUTA,0
SAKAL,DJILOR,0
SAKAL,MEUR MOMAR SARR,0
SAKAL,MBEDIENE,7
SAKAL,COKI,0
SAKAL,SAGATTA GUETH I,0
SAKAL,SAGATTA GUETH II,0
SAKAL,DAROU MOUSTY,0
SAKAL,SAGATTA DJOLOF,1
SAKAL,YANG YANG,0
SAKAL,DODJI,0
SAKAL,BARKEDJI,0
SAKAL,MBADAKHOUNE,0
SAKAL,NGUELOU,0
SAKAL,NGOTHIE,0
SAKAL,KOUMBAL,1
SAKAL,NDIEDIENG,0
SAKAL,PAOS KOTO,0
SAKAL,WACK NGOUNA,0
SAKAL,MEDINA SABAKH,0
SAKAL,GNIBY,0
SAKAL,DAROU MINAME II,0
SAKAL,KATAKELKEUR MBOUCKI,0
SAKAL,KEUR MBOUCKI,0
SAKAL,SAGNA,0
SAKAL,IDA MOURIDE,0
SAKAL,MISSIRAH WADENE,0
SAKAL,LOUR ESCALE,0
SAKAL,MABO,0
SAKAL,MBANE,0
SAKAL,SALDE,0
SAKAL,NDIAYE MBERESS,1
SAKAL,GAMADJI SARRE,0
SAKAL,CAS CAS,0
SAKAL,RAO,7
SAKAL,THILE BOUBACAR,0
SAKAL,FAFACOUROU,0
SAKAL,MAMPATIM,0
SAKAL,NDORNA,0
SAKAL,BONCONTO,0
SAKAL,NIAMING,0
SAKAL,DIOULACOLON,0
SAKAL,SARE COLY SALE,0
SAKAL,PAKOUR,0
SAKAL,SARE BIDJI,0
SAKAL,DJIBANAR,0
SAKAL,DJIREDJI,0
SAKAL,DIAROUME,0
SAKAL,BONA,0
SAKAL,KARANTABA,0
SAKAL,DIENDE,1
SAKAL,BOGHAL,0
SAKAL,SIMBANDI BRASSOU,0
SAKAL,DJIBABOUYA,0
SAKAL,CABROUSSE,0
SAKAL,LOUDIA OUOLOF,0
SAKAL,SINDIAN,0
SAKAL,TENGHORY,0
SAKAL,KATABA I,0
SAKAL,TENDOUCK,0
SAKAL,NYASSIA,0
SAKAL,NIAGUIS,0
SAKAL,BANDAFASSI,0
SAKAL,BEMBOU,0
SAKAL,DAKATELY,0
SAKAL,DAR SALAM,0
SAKAL,FONGOLIMBI,0
SAKAL,SABODALA,0
SAKAL,KOUSSANAR,0
SAKAL,MISSIRAH,0
SAKAL,MAKACOULIBANTANG,0
SAKAL,KOUTHIABA OUOLOF,0
SAKAL,BAMBA NDIAYENE,0
SAKAL,KOULOR,0
SAKAL,DIANKE MAKHA,0
SAKAL,BALA,0
SAKAL,BOYNGUEL BAMBA,0
SAKAL,MOUDERY,0
SAKAL,KENIEBA,0
SAKAL,BELE,0
SAKAL,OGO,0
SAKAL,AGNAM CIVOL,0
SAKAL,VELINGARA,0
SAKAL,ORKADIERE,0
SAKAL,OURO SIDY,1
MEUR MOMAR SARR,PARCELLES ASSAINIES,4
MEUR MOMAR SARR,ALMADIES,0
MEUR MOMAR SARR,GRAND DAKAR,0
MEUR MOMAR SARR,DAKAR PLATEAU,1
MEUR MOMAR SARR,GUEDIAWAYE,0
MEUR MOMAR SARR,PIKINE DAGOUDANE,5
MEUR MOMAR SARR,THIAROYE,2
MEUR MOMAR SARR,NIAYES,2
MEUR MOMAR SARR,RUFISQUE,1
MEUR MOMAR SARR,BAMBILOR,0
MEUR MOMAR SARR,KEUR MOUSSA,1
MEUR MOMAR SARR,SINDIA,1
MEUR MOMAR SARR,NOTTO,0
MEUR MOMAR SARR,THIENABA,0
MEUR MOMAR SARR,PAMBAL,1
MEUR MOMAR SARR,MEOUANE,0
MEUR MOMAR SARR,MERINA DAKHAR,2
MEUR MOMAR SARR,NIAKHENE,2
MEUR MOMAR SARR,THIES SUD,0
MEUR MOMAR SARR,THIES NORD,2
MEUR MOMAR SARR,FISSEL,0
MEUR MOMAR SARR,SESSENE,0
MEUR MOMAR SARR,TAIF,0
MEUR MOMAR SARR,KAEL,0
MEUR MOMAR SARR,NDAME,2
MEUR MOMAR SARR,NDOULO,1
MEUR MOMAR SARR,NDINDY,1
MEUR MOMAR SARR,NGOYE,1
MEUR MOMAR SARR,LAMBAYE,1
MEUR MOMAR SARR,BABA GARAGE,1
MEUR MOMAR SARR,COLOBANE,1
MEUR MOMAR SARR,NIAKHAR,0
MEUR MOMAR SARR,TATTAGUINE,1
MEUR MOMAR SARR,OUADIOUR,0
MEUR MOMAR SARR,NDIOB,0
MEUR MOMAR SARR,FIMELA,0
MEUR MOMAR SARR,NIODIOR,0
MEUR MOMAR SARR,TOUBACOUTA,0
MEUR MOMAR SARR,DJILOR,0
MEUR MOMAR SARR,SAKAL,0
MEUR MOMAR SARR,MBEDIENE,24
MEUR MOMAR SARR,COKI,18
MEUR MOMAR SARR,SAGATTA GUETH I,1
MEUR MOMAR SARR,SAGATTA GUETH II,1
MEUR MOMAR SARR,DAROU MOUSTY,3
MEUR MOMAR SARR,SAGATTA DJOLOF,3
MEUR MOMAR SARR,YANG YANG,2
MEUR MOMAR SARR,DODJI,0
MEUR MOMAR SARR,BARKEDJI,0
MEUR MOMAR SARR,MBADAKHOUNE,0
MEUR MOMAR SARR,NGUELOU,0
MEUR MOMAR SARR,NGOTHIE,0
MEUR MOMAR SARR,KOUMBAL,0
MEUR MOMAR SARR,NDIEDIENG,0
MEUR MOMAR SARR,PAOS KOTO,0
MEUR MOMAR SARR,WACK NGOUNA,0
MEUR MOMAR SARR,MEDINA SABAKH,0
MEUR MOMAR SARR,GNIBY,0
MEUR MOMAR SARR,DAROU MINAME II,0
MEUR MOMAR SARR,KATAKELKEUR MBOUCKI,0
MEUR MOMAR SARR,KEUR MBOUCKI,0
MEUR MOMAR SARR,SAGNA,0
MEUR MOMAR SARR,IDA MOURIDE,0
MEUR MOMAR SARR,MISSIRAH WADENE,0
MEUR MOMAR SARR,LOUR ESCALE,0
MEUR MOMAR SARR,MABO,0
MEUR MOMAR SARR,MBANE,2
MEUR MOMAR SARR,SALDE,0
MEUR MOMAR SARR,NDIAYE MBERESS,6
MEUR MOMAR SARR,GAMADJI SARRE,0
MEUR MOMAR SARR,CAS CAS,0
MEUR MOMAR SARR,RAO,2
MEUR MOMAR SARR,THILE BOUBACAR,0
MEUR MOMAR SARR,FAFACOUROU,0
MEUR MOMAR SARR,MAMPATIM,0
MEUR MOMAR SARR,NDORNA,0
MEUR MOMAR SARR,BONCONTO,0
MEUR MOMAR SARR,NIAMING,0
MEUR MOMAR SARR,DIOULACOLON,0
MEUR MOMAR SARR,SARE COLY SALE,0
MEUR MOMAR SARR,PAKOUR,0
MEUR MOMAR SARR,SARE BIDJI,0
MEUR MOMAR SARR,DJIBANAR,0
MEUR MOMAR SARR,DJIREDJI,0
MEUR MOMAR SARR,DIAROUME,0
MEUR MOMAR SARR,BONA,0
MEUR MOMAR SARR,KARANTABA,0
MEUR MOMAR SARR,DIENDE,0
MEUR MOMAR SARR,BOGHAL,0
MEUR MOMAR SARR,SIMBANDI BRASSOU,0
MEUR MOMAR SARR,DJIBABOUYA,0
MEUR MOMAR SARR,CABROUSSE,0
MEUR MOMAR SARR,LOUDIA OUOLOF,0
MEUR MOMAR SARR,SINDIAN,0
MEUR MOMAR SARR,TENGHORY,0
MEUR MOMAR SARR,KATABA I,0
MEUR MOMAR SARR,TENDOUCK,0
MEUR MOMAR SARR,NYASSIA,0
MEUR MOMAR SARR,NIAGUIS,0
MEUR MOMAR SARR,BANDAFASSI,0
MEUR MOMAR SARR,BEMBOU,0
MEUR MOMAR SARR,DAKATELY,0
MEUR MOMAR SARR,DAR SALAM,0
MEUR MOMAR SARR,FONGOLIMBI,0
MEUR MOMAR SARR,SABODALA,0
MEUR MOMAR SARR,KOUSSANAR,0
MEUR MOMAR SARR,MISSIRAH,0
MEUR MOMAR SARR,MAKACOULIBANTANG,0
MEUR MOMAR SARR,KOUTHIABA OUOLOF,0
MEUR MOMAR SARR,BAMBA NDIAYENE,0
MEUR MOMAR SARR,KOULOR,0
MEUR MOMAR SARR,DIANKE MAKHA,0
MEUR MOMAR SARR,BALA,0
MEUR MOMAR SARR,BOYNGUEL BAMBA,0
MEUR MOMAR SARR,MOUDERY,0
MEUR MOMAR SARR,KENIEBA,0
MEUR MOMAR SARR,BELE,0
MEUR MOMAR SARR,OGO,0
MEUR MOMAR SARR,AGNAM CIVOL,0
MEUR MOMAR SARR,VELINGARA,0
MEUR MOMAR SARR,ORKADIERE,0
MEUR MOMAR SARR,OURO SIDY,0
MBEDIENE,PARCELLES ASSAINIES,12
MBEDIENE,ALMADIES,8
MBEDIENE,GRAND DAKAR,7
MBEDIENE,DAKAR PLATEAU,11
MBEDIENE,GUEDIAWAYE,8
MBEDIENE,PIKINE DAGOUDANE,2
MBEDIENE,THIAROYE,3
MBEDIENE,NIAYES,5
MBEDIENE,RUFISQUE,2
MBEDIENE,BAMBILOR,1
MBEDIENE,KEUR MOUSSA,0
MBEDIENE,SINDIA,2
MBEDIENE,NOTTO,0
MBEDIENE,THIENABA,0
MBEDIENE,PAMBAL,3
MBEDIENE,MEOUANE,1
MBEDIENE,MERINA DAKHAR,1
MBEDIENE,NIAKHENE,1
MBEDIENE,THIES SUD,1
MBEDIENE,THIES NORD,1
MBEDIENE,FISSEL,1
MBEDIENE,SESSENE,1
MBEDIENE,TAIF,0
MBEDIENE,KAEL,0
MBEDIENE,NDAME,25
MBEDIENE,NDOULO,0
MBEDIENE,NDINDY,0
MBEDIENE,NGOYE,0
MBEDIENE,LAMBAYE,0
MBEDIENE,BABA GARAGE,0
MBEDIENE,COLOBANE,0
MBEDIENE,NIAKHAR,1
MBEDIENE,TATTAGUINE,0
MBEDIENE,OUADIOUR,0
MBEDIENE,NDIOB,1
MBEDIENE,FIMELA,0
MBEDIENE,NIODIOR,0
MBEDIENE,TOUBACOUTA,0
MBEDIENE,DJILOR,0
MBEDIENE,SAKAL,5
MBEDIENE,MEUR MOMAR SARR,8
MBEDIENE,COKI,4
MBEDIENE,SAGATTA GUETH I,4
MBEDIENE,SAGATTA GUETH II,5
MBEDIENE,DAROU MOUSTY,2
MBEDIENE,SAGATTA DJOLOF,4
MBEDIENE,YANG YANG,2
MBEDIENE,DODJI,0
MBEDIENE,BARKEDJI,0
MBEDIENE,MBADAKHOUNE,0
MBEDIENE,NGUELOU,1
MBEDIENE,NGOTHIE,0
MBEDIENE,KOUMBAL,2
MBEDIENE,NDIEDIENG,0
MBEDIENE,PAOS KOTO,0
MBEDIENE,WACK NGOUNA,0
MBEDIENE,MEDINA SABAKH,0
MBEDIENE,GNIBY,1
MBEDIENE,DAROU MINAME II,0
MBEDIENE,KATAKELKEUR MBOUCKI,0
MBEDIENE,KEUR MBOUCKI,0
MBEDIENE,SAGNA,0
MBEDIENE,IDA MOURIDE,1
MBEDIENE,MISSIRAH WADENE,0
MBEDIENE,LOUR ESCALE,0
MBEDIENE,MABO,0
MBEDIENE,MBANE,0
MBEDIENE,SALDE,0
MBEDIENE,NDIAYE MBERESS,1
MBEDIENE,GAMADJI SARRE,3
MBEDIENE,CAS CAS,0
MBEDIENE,RAO,9
MBEDIENE,THILE BOUBACAR,0
MBEDIENE,FAFACOUROU,0
MBEDIENE,MAMPATIM,0
MBEDIENE,NDORNA,0
MBEDIENE,BONCONTO,0
MBEDIENE,NIAMING,0
MBEDIENE,DIOULACOLON,0
MBEDIENE,SARE COLY SALE,1
MBEDIENE,PAKOUR,0
MBEDIENE,SARE BIDJI,0
MBEDIENE,DJIBANAR,0
MBEDIENE,DJIREDJI,0
MBEDIENE,DIAROUME,0
MBEDIENE,BONA,0
MBEDIENE,KARANTABA,0
MBEDIENE,DIENDE,0
MBEDIENE,BOGHAL,0
MBEDIENE,SIMBANDI BRASSOU,0
MBEDIENE,DJIBABOUYA,0
MBEDIENE,CABROUSSE,0
MBEDIENE,LOUDIA OUOLOF,0
MBEDIENE,SINDIAN,0
MBEDIENE,TENGHORY,0
MBEDIENE,KATABA I,0
MBEDIENE,TENDOUCK,1
MBEDIENE,NYASSIA,0
MBEDIENE,NIAGUIS,3
MBEDIENE,BANDAFASSI,0
MBEDIENE,BEMBOU,0
MBEDIENE,DAKATELY,0
MBEDIENE,DAR SALAM,0
MBEDIENE,FONGOLIMBI,0
MBEDIENE,SABODALA,1
MBEDIENE,KOUSSANAR,0
MBEDIENE,MISSIRAH,0
MBEDIENE,MAKACOULIBANTANG,0
MBEDIENE,KOUTHIABA OUOLOF,0
MBEDIENE,BAMBA NDIAYENE,0
MBEDIENE,KOULOR,0
MBEDIENE,DIANKE MAKHA,0
MBEDIENE,BALA,0
MBEDIENE,BOYNGUEL BAMBA,0
MBEDIENE,MOUDERY,0
MBEDIENE,KENIEBA,0
MBEDIENE,BELE,0
MBEDIENE,OGO,0
MBEDIENE,AGNAM CIVOL,0
MBEDIENE,VELINGARA,0
MBEDIENE,ORKADIERE,0
MBEDIENE,OURO SIDY,1
COKI,PARCELLES ASSAINIES,3
COKI,ALMADIES,0
COKI,GRAND DAKAR,0
COKI,DAKAR PLATEAU,1
COKI,GUEDIAWAYE,0
COKI,PIKINE DAGOUDANE,2
COKI,THIAROYE,1
COKI,NIAYES,0
COKI,RUFISQUE,0
COKI,BAMBILOR,1
COKI,KEUR MOUSSA,0
COKI,SINDIA,1
COKI,NOTTO,0
COKI,THIENABA,0
COKI,PAMBAL,0
COKI,MEOUANE,0
COKI,MERINA DAKHAR,0
COKI,NIAKHENE,1
COKI,THIES SUD,0
COKI,THIES NORD,0
COKI,FISSEL,0
COKI,SESSENE,1
COKI,TAIF,0
COKI,KAEL,0
COKI,NDAME,21
COKI,NDOULO,0
COKI,NDINDY,2
COKI,NGOYE,1
COKI,LAMBAYE,0
COKI,BABA GARAGE,0
COKI,COLOBANE,0
COKI,NIAKHAR,0
COKI,TATTAGUINE,0
COKI,OUADIOUR,0
COKI,NDIOB,0
COKI,FIMELA,1
COKI,NIODIOR,0
COKI,TOUBACOUTA,0
COKI,DJILOR,0
COKI,SAKAL,0
COKI,MEUR MOMAR SARR,2
COKI,MBEDIENE,5
COKI,SAGATTA GUETH I,0
COKI,SAGATTA GUETH II,1
COKI,DAROU MOUSTY,1
COKI,SAGATTA DJOLOF,0
COKI,YANG YANG,0
COKI,DODJI,0
COKI,BARKEDJI,0
COKI,MBADAKHOUNE,0
COKI,NGUELOU,0
COKI,NGOTHIE,0
COKI,KOUMBAL,0
COKI,NDIEDIENG,0
COKI,PAOS KOTO,0
COKI,WACK NGOUNA,0
COKI,MEDINA SABAKH,0
COKI,GNIBY,0
COKI,DAROU MINAME II,0
COKI,KATAKELKEUR MBOUCKI,0
COKI,KEUR MBOUCKI,0
COKI,SAGNA,0
COKI,IDA MOURIDE,0
COKI,MISSIRAH WADENE,0
COKI,LOUR ESCALE,0
COKI,MABO,0
COKI,MBANE,0
COKI,SALDE,0
COKI,NDIAYE MBERESS,0
COKI,GAMADJI SARRE,0
COKI,CAS CAS,0
COKI,RAO,1
COKI,THILE BOUBACAR,0
COKI,FAFACOUROU,0
COKI,MAMPATIM,0
COKI,NDORNA,0
COKI,BONCONTO,0
COKI,NIAMING,0
COKI,DIOULACOLON,0
COKI,SARE COLY SALE,0
COKI,PAKOUR,0
COKI,SARE BIDJI,0
COKI,DJIBANAR,0
COKI,DJIREDJI,0
COKI,DIAROUME,0
COKI,BONA,0
COKI,KARANTABA,0
COKI,DIENDE,0
COKI,BOGHAL,0
COKI,SIMBANDI BRASSOU,0
COKI,DJIBABOUYA,0
COKI,CABROUSSE,0
COKI,LOUDIA OUOLOF,0
COKI,SINDIAN,0
COKI,TENGHORY,0
COKI,KATABA I,0
COKI,TENDOUCK,0
COKI,NYASSIA,0
COKI,NIAGUIS,0
COKI,BANDAFASSI,0
COKI,BEMBOU,0
COKI,DAKATELY,0
COKI,DAR SALAM,0
COKI,FONGOLIMBI,0
COKI,SABODALA,0
COKI,KOUSSANAR,0
COKI,MISSIRAH,0
COKI,MAKACOULIBANTANG,0
COKI,KOUTHIABA OUOLOF,1
COKI,BAMBA NDIAYENE,0
COKI,KOULOR,0
COKI,DIANKE MAKHA,0
COKI,BALA,0
COKI,BOYNGUEL BAMBA,0
COKI,MOUDERY,0
COKI,KENIEBA,0
COKI,BELE,0
COKI,OGO,0
COKI,AGNAM CIVOL,0
COKI,VELINGARA,0
COKI,ORKADIERE,0
COKI,OURO SIDY,1
SAGATTA GUETH I,PARCELLES ASSAINIES,8
SAGATTA GUETH I,ALMADIES,4
SAGATTA GUETH I,GRAND DAKAR,4
SAGATTA GUETH I,DAKAR PLATEAU,2
SAGATTA GUETH I,GUEDIAWAYE,2
SAGATTA GUETH I,PIKINE DAGOUDANE,3
SAGATTA GUETH I,THIAROYE,2
SAGATTA GUETH I,NIAYES,5
SAGATTA GUETH I,RUFISQUE,5
SAGATTA GUETH I,BAMBILOR,3
SAGATTA GUETH I,KEUR MOUSSA,0
SAGATTA GUETH I,SINDIA,3
SAGATTA GUETH I,NOTTO,0
SAGATTA GUETH I,THIENABA,0
SAGATTA GUETH I,PAMBAL,0
SAGATTA GUETH I,MEOUANE,4
SAGATTA GUETH I,MERINA DAKHAR,0
SAGATTA GUETH I,NIAKHENE,3
SAGATTA GUETH I,THIES SUD,2
SAGATTA GUETH I,THIES NORD,1
SAGATTA GUETH I,FISSEL,1
SAGATTA GUETH I,SESSENE,1
SAGATTA GUETH I,TAIF,0
SAGATTA GUETH I,KAEL,0
SAGATTA GUETH I,NDAME,23
SAGATTA GUETH I,NDOULO,0
SAGATTA GUETH I,NDINDY,0
SAGATTA GUETH I,NGOYE,0
SAGATTA GUETH I,LAMBAYE,0
SAGATTA GUETH I,BABA GARAGE,0
SAGATTA GUETH I,COLOBANE,0
SAGATTA GUETH I,NIAKHAR,0
SAGATTA GUETH I,TATTAGUINE,0
SAGATTA GUETH I,OUADIOUR,0
SAGATTA GUETH I,NDIOB,0
SAGATTA GUETH I,FIMELA,0
SAGATTA GUETH I,NIODIOR,0
SAGATTA GUETH I,TOUBACOUTA,0
SAGATTA GUETH I,DJILOR,0
SAGATTA GUETH I,SAKAL,0
SAGATTA GUETH I,MEUR MOMAR SARR,0
SAGATTA GUETH I,MBEDIENE,1
SAGATTA GUETH I,COKI,0
SAGATTA GUETH I,SAGATTA GUETH II,1
SAGATTA GUETH I,DAROU MOUSTY,1
SAGATTA GUETH I,SAGATTA DJOLOF,1
SAGATTA GUETH I,YANG YANG,0
SAGATTA GUETH I,DODJI,0
SAGATTA GUETH I,BARKEDJI,0
SAGATTA GUETH I,MBADAKHOUNE,0
SAGATTA GUETH I,NGUELOU,0
SAGATTA GUETH I,NGOTHIE,1
SAGATTA GUETH I,KOUMBAL,0
SAGATTA GUETH I,NDIEDIENG,0
SAGATTA GUETH I,PAOS KOTO,0
SAGATTA GUETH I,WACK NGOUNA,0
SAGATTA GUETH I,MEDINA SABAKH,3
SAGATTA GUETH I,GNIBY,0
SAGATTA GUETH I,DAROU MINAME II,0
SAGATTA GUETH I,KATAKELKEUR MBOUCKI,0
SAGATTA GUETH I,KEUR MBOUCKI,0
SAGATTA GUETH I,SAGNA,0
SAGATTA GUETH I,IDA MOURIDE,0
SAGATTA GUETH I,MISSIRAH WADENE,0
SAGATTA GUETH I,LOUR ESCALE,0
SAGATTA GUETH I,MABO,0
SAGATTA GUETH I,MBANE,0
SAGATTA GUETH I,SALDE,0
SAGATTA GUETH I,NDIAYE MBERESS,0
SAGATTA GUETH I,GAMADJI SARRE,0
SAGATTA GUETH I,CAS CAS,0
SAGATTA GUETH I,RAO,2
SAGATTA GUETH I,THILE BOUBACAR,0
SAGATTA GUETH I,FAFACOUROU,0
SAGATTA GUETH I,MAMPATIM,0
SAGATTA GUETH I,NDORNA,0
SAGATTA GUETH I,BONCONTO,0
SAGATTA GUETH I,NIAMING,0
SAGATTA GUETH I,DIOULACOLON,0
SAGATTA GUETH I,SARE COLY SALE,0
SAGATTA GUETH I,PAKOUR,0
SAGATTA GUETH I,SARE BIDJI,0
SAGATTA GUETH I,DJIBANAR,0
SAGATTA GUETH I,DJIREDJI,0
SAGATTA GUETH I,DIAROUME,0
SAGATTA GUETH I,BONA,0
SAGATTA GUETH I,KARANTABA,0
SAGATTA GUETH I,DIENDE,0
SAGATTA GUETH I,BOGHAL,0
SAGATTA GUETH I,SIMBANDI BRASSOU,0
SAGATTA GUETH I,DJIBABOUYA,0
SAGATTA GUETH I,CABROUSSE,0
SAGATTA GUETH I,LOUDIA OUOLOF,0
SAGATTA GUETH I,SINDIAN,0
SAGATTA GUETH I,TENGHORY,0
SAGATTA GUETH I,KATABA I,0
SAGATTA GUETH I,TENDOUCK,0
SAGATTA GUETH I,NYASSIA,0
SAGATTA GUETH I,NIAGUIS,1
SAGATTA GUETH I,BANDAFASSI,0
SAGATTA GUETH I,BEMBOU,0
SAGATTA GUETH I,DAKATELY,0
SAGATTA GUETH I,DAR SALAM,0
SAGATTA GUETH I,FONGOLIMBI,0
SAGATTA GUETH I,SABODALA,0
SAGATTA GUETH I,KOUSSANAR,0
SAGATTA GUETH I,MISSIRAH,0
SAGATTA GUETH I,MAKACOULIBANTANG,0
SAGATTA GUETH I,KOUTHIABA OUOLOF,0
SAGATTA GUETH I,BAMBA NDIAYENE,0
SAGATTA GUETH I,KOULOR,0
SAGATTA GUETH I,DIANKE MAKHA,0
SAGATTA GUETH I,BALA,0
SAGATTA GUETH I,BOYNGUEL BAMBA,0
SAGATTA GUETH I,MOUDERY,0
SAGATTA GUETH I,KENIEBA,0
SAGATTA GUETH I,BELE,0
SAGATTA GUETH I,OGO,2
SAGATTA GUETH I,AGNAM CIVOL,0
SAGATTA GUETH I,VELINGARA,0
SAGATTA GUETH I,ORKADIERE,0
SAGATTA GUETH I,OURO SIDY,0
SAGATTA GUETH II,PARCELLES ASSAINIES,2
SAGATTA GUETH II,ALMADIES,0
SAGATTA GUETH II,GRAND DAKAR,3
SAGATTA GUETH II,DAKAR PLATEAU,0
SAGATTA GUETH II,GUEDIAWAYE,0
SAGATTA GUETH II,PIKINE DAGOUDANE,2
SAGATTA GUETH II,THIAROYE,0
SAGATTA GUETH II,NIAYES,2
SAGATTA GUETH II,RUFISQUE,0
SAGATTA GUETH II,BAMBILOR,1
SAGATTA GUETH II,KEUR MOUSSA,0
SAGATTA GUETH II,SINDIA,0
SAGATTA GUETH II,NOTTO,0
SAGATTA GUETH II,THIENABA,0
SAGATTA GUETH II,PAMBAL,1
SAGATTA GUETH II,MEOUANE,1
SAGATTA GUETH II,MERINA DAKHAR,0
SAGATTA GUETH II,NIAKHENE,1
SAGATTA GUETH II,THIES SUD,0
SAGATTA GUETH II,THIES NORD,1
SAGATTA GUETH II,FISSEL,0
SAGATTA GUETH II,SESSENE,0
SAGATTA GUETH II,TAIF,0
SAGATTA GUETH II,KAEL,0
SAGATTA GUETH II,NDAME,12
SAGATTA GUETH II,NDOULO,0
SAGATTA GUETH II,NDINDY,0
SAGATTA GUETH II,NGOYE,0
SAGATTA GUETH II,LAMBAYE,0
SAGATTA GUETH II,BABA GARAGE,0
SAGATTA GUETH II,COLOBANE,0
SAGATTA GUETH II,NIAKHAR,0
SAGATTA GUETH II,TATTAGUINE,0
SAGATTA GUETH II,OUADIOUR,0
SAGATTA GUETH II,NDIOB,0
SAGATTA GUETH II,FIMELA,0
SAGATTA GUETH II,NIODIOR,0
SAGATTA GUETH II,TOUBACOUTA,0
SAGATTA GUETH II,DJILOR,0
SAGATTA GUETH II,SAKAL,0
SAGATTA GUETH II,MEUR MOMAR SARR,0
SAGATTA GUETH II,MBEDIENE,2
SAGATTA GUETH II,COKI,0
SAGATTA GUETH II,SAGATTA GUETH I,4
SAGATTA GUETH II,DAROU MOUSTY,0
SAGATTA GUETH II,SAGATTA DJOLOF,0
SAGATTA GUETH II,YANG YANG,0
SAGATTA GUETH II,DODJI,0
SAGATTA GUETH II,BARKEDJI,0
SAGATTA GUETH II,MBADAKHOUNE,0
SAGATTA GUETH II,NGUELOU,0
SAGATTA GUETH II,NGOTHIE,0
SAGATTA GUETH II,KOUMBAL,0
SAGATTA GUETH II,NDIEDIENG,0
SAGATTA GUETH II,PAOS KOTO,0
SAGATTA GUETH II,WACK NGOUNA,0
SAGATTA GUETH II,MEDINA SABAKH,0
SAGATTA GUETH II,GNIBY,0
SAGATTA GUETH II,DAROU MINAME II,0
SAGATTA GUETH II,KATAKELKEUR MBOUCKI,0
SAGATTA GUETH II,KEUR MBOUCKI,0
SAGATTA GUETH II,SAGNA,0
SAGATTA GUETH II,IDA MOURIDE,0
SAGATTA GUETH II,MISSIRAH WADENE,0
SAGATTA GUETH II,LOUR ESCALE,0
SAGATTA GUETH II,MABO,0
SAGATTA GUETH II,MBANE,0
SAGATTA GUETH II,SALDE,0
SAGATTA GUETH II,NDIAYE MBERESS,1
SAGATTA GUETH II,GAMADJI SARRE,0
SAGATTA GUETH II,CAS CAS,0
SAGATTA GUETH II,RAO,2
SAGATTA GUETH II,THILE BOUBACAR,0
SAGATTA GUETH II,FAFACOUROU,0
SAGATTA GUETH II,MAMPATIM,0
SAGATTA GUETH II,NDORNA,0
SAGATTA GUETH II,BONCONTO,0
SAGATTA GUETH II,NIAMING,0
SAGATTA GUETH II,DIOULACOLON,0
SAGATTA GUETH II,SARE COLY SALE,0
SAGATTA GUETH II,PAKOUR,0
SAGATTA GUETH II,SARE BIDJI,0
SAGATTA GUETH II,DJIBANAR,0
SAGATTA GUETH II,DJIREDJI,0
SAGATTA GUETH II,DIAROUME,0
SAGATTA GUETH II,BONA,0
SAGATTA GUETH II,KARANTABA,0
SAGATTA GUETH II,DIENDE,0
SAGATTA GUETH II,BOGHAL,0
SAGATTA GUETH II,SIMBANDI BRASSOU,0
SAGATTA GUETH II,DJIBABOUYA,0
SAGATTA GUETH II,CABROUSSE,0
SAGATTA GUETH II,LOUDIA OUOLOF,0
SAGATTA GUETH II,SINDIAN,0
SAGATTA GUETH II,TENGHORY,0
SAGATTA GUETH II,KATABA I,0
SAGATTA GUETH II,TENDOUCK,0
SAGATTA GUETH II,NYASSIA,0
SAGATTA GUETH II,NIAGUIS,0
SAGATTA GUETH II,BANDAFASSI,0
SAGATTA GUETH II,BEMBOU,0
SAGATTA GUETH II,DAKATELY,0
SAGATTA GUETH II,DAR SALAM,0
SAGATTA GUETH II,FONGOLIMBI,0
SAGATTA GUETH II,SABODALA,0
SAGATTA GUETH II,KOUSSANAR,0
SAGATTA GUETH II,MISSIRAH,0
SAGATTA GUETH II,MAKACOULIBANTANG,0
SAGATTA GUETH II,KOUTHIABA OUOLOF,0
SAGATTA GUETH II,BAMBA NDIAYENE,0
SAGATTA GUETH II,KOULOR,0
SAGATTA GUETH II,DIANKE MAKHA,0
SAGATTA GUETH II,BALA,0
SAGATTA GUETH II,BOYNGUEL BAMBA,0
SAGATTA GUETH II,MOUDERY,1
SAGATTA GUETH II,KENIEBA,0
SAGATTA GUETH II,BELE,0
SAGATTA GUETH II,OGO,1
